Xval_orig_1,Xval_orig_2,Xval_orig_3,Xval_bias,Xval_norm_1,Xval_norm_2,Xval_norm_3,yval_loss,yval_def,pred_log,pval,pred_loss,pred_comb,pred_log_ok,pred_loss_05,pred_loss_25,pred_loss_50,pred_loss_75,pred_loss_85
160.25,873671.88,873751.99,1,-0.17296130296524,-0.434504339087474,-0.434572064371134,0,0,0,0.320135532060696,0.717157270665211,0,1,1,1,1,1,1
243.34,199258.34,199607.85,1,-0.158587342734232,-0.522112790687578,-0.522134170029897,0,0,0,0.366334937797096,0.806719465815831,0,1,1,1,1,1,1
600.96,8911937.53,8912237.65,1,-0.0967217071846715,0.609691788924426,0.609517306037654,0,0,0,0.291488156526898,0.53477863875537,0,1,1,1,1,1,1
3733.55,48192.73,52116.44,1,0.445193373812472,-0.541736691153937,-0.541291287417553,24,1,1,0.743191014351787,1.42562895420429,1.42562895420429,1,0,1,1,1,1
1701.6,215420.21,216238.33,1,0.0936809355961252,-0.52001331266455,-0.519974098080127,0,0,0,0.323584449760187,0.733569539957216,0,1,1,1,1,1,1
0.02,200286,200406.8,1,-0.200679917092263,-0.521979294403723,-0.522030397349598,0,0,0,0.344593074021301,0.770380332683089,0,1,1,1,1,1,1
436.17,4543948.92,4544166.94,1,-0.12522916784742,0.0422762552312741,0.0421646490317364,0,0,0,0.307212633077719,0.634486018302653,0,1,1,1,1,1,1
93.11,231121.45,231167.96,1,-0.184576030247824,-0.517973671935211,-0.518034943288236,0,0,0,0.322336217330151,0.73147462309089,0,1,1,1,1,1,1
394.66,56655.68,56848.73,1,-0.132410093219777,-0.540637327185845,-0.540676627655046,0,0,0,0.323586761207652,0.736434470352151,0,1,1,1,1,1,1
999.26,5475334.38,5475832.27,1,-0.0278187301716688,0.163266171883081,0.163175235972486,0,0,0,0.305817639845273,0.616723596167617,0,1,1,1,1,1,1
1617.43,339332.79,340191.11,1,0.0791201432908668,-0.503916676663479,-0.503874326866426,0,0,0,0.338014662820057,0.75655875630855,0,1,1,1,1,1,1
1242.14,995284.94,995897.93,1,0.0141977274153714,-0.418706418006366,-0.418706976967023,0,0,0,0.323002554829857,0.719984558822262,0,1,1,1,1,1,1
802.76,4297065.63,4297466.48,1,-0.0618117881256107,0.0102053351206854,0.0101216326160104,0,0,0,0.309667616441963,0.642826754468764,0,1,1,1,1,1,1
887.52,1588137.25,1588564.61,1,-0.0471489301501597,-0.341693028111133,-0.341727679253943,0,0,0,0.317596694197029,0.700917461882227,0,1,1,1,1,1,1
300.17,3805704.92,3805854.51,1,-0.148756169790097,-0.0536239749792089,-0.0537320400722264,0,0,0,0.309358265122245,0.650360411211523,0,1,1,1,1,1,1
691.72,1619572.65,1620225.87,1,-0.0810208932411613,-0.33760947024035,-0.337615314510389,0,0,0,0.378150034550696,0.802933950597321,0,1,1,1,1,1,1
273.34,19261034.34,19261169.94,1,-0.153397562893936,1.95407219235415,1.95370210104658,0,0,0,0.25341141155482,0.293074218773654,0,1,1,1,1,1,1
10.37,408500.32,409754.7,1,-0.198889443047361,-0.494931595782238,-0.4948389677256,6,1,1,0.574826234198618,1.12893295409299,1.12893295409299,1,1,1,1,1,1
2154.43,590005.79,591074.58,1,0.172017202432174,-0.471353461239374,-0.471287994649435,0,0,0,0.328622471615972,0.736173844107498,0,1,1,1,1,1,1
5757.11,1381790.45,1384556.26,1,0.79525440360015,-0.368498129978803,-0.368225574344999,0,0,0,0.322424102737335,0.711717417608838,0,1,1,1,1,1,1
51.81,73020.6,73865.29,1,-0.191720627161298,-0.538511472325696,-0.538466409192465,1,1,1,0.486709860998967,0.998427773869935,0.998427773869935,1,1,1,1,1,1
754.29,3359456.86,3360315.22,1,-0.0701967424209163,-0.111593009180613,-0.111601501618106,0,0,0,0.405841271307758,0.81920374484082,0,1,1,1,1,1,1
116.33,344986.84,345045,1,-0.180559140651434,-0.503182197688206,-0.503243872926656,0,0,0,0.322002491070781,0.729034783325233,0,1,1,1,1,1,1
158.45,18635726.78,18635936.36,1,-0.173272689755658,1.87284276284798,1.8724928083375,0,0,0,0.276626991219746,0.348951072840464,0,1,1,1,1,1,1
85.2,290877.91,291006.49,1,-0.185944402199048,-0.510211118808381,-0.510262736462667,0,0,0,0.338045468028017,0.75772966911245,0,1,1,1,1,1,1
1309.99,1178985.51,1179863.02,1,0.0259352794875086,-0.394843133031755,-0.39481242728199,0,0,0,0.36628595700582,0.790497209279579,0,1,1,1,1,1,1
267.75,2113890.63,2114952.66,1,-0.154364591870844,-0.273396001415434,-0.273357069295648,5,1,1,0.501656610313911,0.988153654595635,0.988153654595635,1,1,1,1,1,1
536.05,3325662.98,3325921.36,1,-0.10795066083246,-0.115982941061814,-0.116068793736573,0,0,0,0.310580205491746,0.660294641735334,0,1,1,1,1,1,1
630.01,1126766,1127068.58,1,-0.0916962703726511,-0.401626612518861,-0.401669703136194,0,0,0,0.318970319500196,0.710891858052264,0,1,1,1,1,1,1
1.9,48218.06,48818.2,1,-0.200354690888938,-0.541733400706834,-0.541719683694005,0,0,0,0.440722438469597,0.927923701677855,0,1,1,1,1,1,1
132.91,3369694.55,3369760.91,1,-0.177690922326364,-0.110263100874113,-0.110374635645794,0,0,0,0.31036692559688,0.659284933326092,0,1,1,1,1,1,1
37.85,1658415.58,1658530.1,1,-0.19413560471365,-0.332563650797117,-0.332640118798627,0,0,0,0.334175922580092,0.728885468041312,0,1,1,1,1,1,1
2590.89,1324472.06,1325912.02,1,0.247521579402033,-0.375943970102522,-0.375842659230077,0,0,0,0.356598755076151,0.771772390374281,0,1,1,1,1,1,1
2307.71,3138046.15,3139186.44,1,0.198533517562862,-0.140354960595141,-0.140323106464443,0,0,0,0.318392237680495,0.67684560658796,0,1,1,1,1,1,1
502.83,1447238.59,1447486.74,1,-0.113697477042281,-0.3599962096207,-0.360051765493205,0,0,0,0.318833086146799,0.70547274255,0,1,1,1,1,1,1
46.57,14292.72,14315.97,1,-0.192627108706737,-0.546140409657762,-0.54620105159364,0,0,0,0.322977674528231,0.736130764714517,0,1,1,1,1,1,1
150.05,2571809.48,2572266.48,1,-0.174725828110941,-0.213910894685519,-0.2139582573056,0,0,0,0.386319246272482,0.800844966808995,0,1,1,1,1,1,1
72.32,11724772.85,11724808.99,1,-0.188172547677149,0.975087992255815,0.974831864502687,0,0,0,0.279091803144417,0.465911253897502,0,1,1,1,1,1,1
7047.78,7985840.62,7989612.13,1,1.018530841816,0.489388871642041,0.489680866807148,0,0,0,0.370134605395357,0.685053262081055,0,1,1,1,1,1,1
79.37,991941.32,991980.76,1,-0.186952949414679,-0.419140764818174,-0.419215763787336,0,0,0,0.319274374666979,0.713736713774551,0,1,1,1,1,1,1
2236.68,5322201.67,5323276.34,1,0.186245848827653,0.143373748589759,0.143360306688177,0,0,0,0.304287071884877,0.616176183514995,0,1,1,1,1,1,1
244.64,2922269.69,2922583.84,1,-0.158362452274486,-0.16838500511701,-0.168456822418961,0,0,0,0.348216836990092,0.732255981907088,0,1,1,1,1,1,1
76.97,3972299.02,3972918.65,1,-0.187368131801903,-0.0319828745548123,-0.0320326926916047,0,0,0,0.420183157359889,0.832069945055181,0,1,1,1,1,1,1
3.35,587523.83,587793.1,1,-0.200103851529991,-0.471675875692283,-0.471714214031061,0,0,0,0.37135292646906,0.808726341516831,0,1,1,1,1,1,1
194.38,9633034.82,9635988.31,1,-0.167057063433596,0.70336460728144,0.703522620333673,0,0,1,0.816156046857389,1.43471471819885,1.43471471819885,0,1,1,1,1,1
2648.25,20886947.88,20888266.32,1,0.25744443845668,2.16528350296195,2.16503967218166,0,0,0,0.256363766529219,0.27211321102186,0,1,1,1,1,1,1
0.22,1965278.4,1965374.9,1,-0.200645318559995,-0.292701200061266,-0.292785175019924,0,0,0,0.332933879169435,0.721768962129772,0,1,1,1,1,1,1
553.05,6079502.48,6080527.38,1,-0.105009785589625,0.241749518684179,0.24171686226795,0,0,0,0.447818707418587,0.840871057104437,0,1,1,1,1,1,1
72.65,2551731.18,2551928.69,1,-0.188115460098906,-0.216519129350799,-0.216599858131271,0,0,0,0.343098163972146,0.729637909423559,0,1,1,1,1,1,1
96.64,352143.69,352264,1,-0.183965366153282,-0.502252500240503,-0.502306223537979,0,0,0,0.335228423290783,0.751897975279235,0,1,1,1,1,1,1
261.67,14531968.17,14532383.56,1,-0.155416387251811,1.33975154175136,1.33949741086967,0,0,0,0.319466014960726,0.49414471377213,0,1,1,1,1,1,1
363.01,6554009.5,6554557.06,1,-0.13788531095129,0.303389481155246,0.303286835902298,0,0,0,0.367480671668583,0.705382444810311,0,1,1,1,1,1,1
1965.63,787295.69,789762.68,1,0.139356187970575,-0.445724879323093,-0.445481127285226,0,0,1,0.629979547189559,1.21071340537105,1.21071340537105,0,1,1,1,1,1
1724.7,537604.66,538439.79,1,0.0976770660731535,-0.478160533738832,-0.478124534151665,0,0,0,0.323430782496771,0.728063180787785,0,1,1,1,1,1,1
192.82,481395.6,481491.85,1,-0.167326931985292,-0.485462268387424,-0.485521292861648,0,0,0,0.321782603673224,0.726416919303347,0,1,1,1,1,1,1
71.02,1477965.5,1478001,1,-0.188397438136895,-0.356004686841433,-0.356088380365777,0,0,0,0.317394441824955,0.702525487764433,0,1,1,1,1,1,1
620.07,7383730.97,7384419.11,1,-0.0934158174264027,0.411172924005551,0.411074568811017,0,0,0,0.367605377919755,0.692057757798807,0,1,1,1,1,1,1
3421.91,5735960.05,5737616.03,1,0.391281940831472,0.197122270614342,0.197177366811846,0,0,0,0.305835997550578,0.612000421127902,0,1,1,1,1,1,1
776.01,470422,470808.67,1,-0.0664393418165417,-0.486887773730153,-0.486908891863742,0,0,0,0.324213672774979,0.730729514257973,0,1,1,1,1,1,1
495.05,9242797.98,9243155.48,1,-0.115043359947531,0.652671607686982,0.65249900724302,0,0,0,0.309265910139874,0.561854061565782,0,1,1,1,1,1,1
923.15,1303190.43,1305021.15,1,-0.0409852016265009,-0.378708521140193,-0.378556097585031,0,0,1,0.599883801753403,1.15383499281825,1.15383499281825,0,1,1,1,1,1
968.54,1859994.74,1860474.25,1,-0.0331330647281324,-0.306377880442552,-0.306410335062067,0,0,0,0.319022791634211,0.699003579449482,0,1,1,1,1,1,1
687.52,11666922.25,11667258.58,1,-0.0817474624188028,0.967573016370044,0.967356853177772,0,0,0,0.280577323744368,0.469542589016328,0,1,1,1,1,1,1
11.52,480904.25,481102.8,1,-0.198690501486817,-0.485526096306261,-0.485571825136848,0,0,0,0.357280410212992,0.78716764387741,0,1,1,1,1,1,1
101.49,391244.26,391294.79,1,-0.183126351745767,-0.497173212546514,-0.49723665761707,0,0,0,0.321717315722629,0.72778607453256,0,1,1,1,1,1,1
1545.38,1364916.32,1365684.06,1,0.0666560220410881,-0.37069013282827,-0.370676815069888,0,0,0,0.323486524816676,0.714763996773399,0,1,1,1,1,1,1
4.7,1114603.66,1114606,1,-0.199870311437177,-0.403206538946841,-0.403288421867089,0,0,0,0.318509710508163,0.710411670477924,0,1,1,1,1,1,1
119.14,1054694.44,1054868,1,-0.18007303127306,-0.410988936080757,-0.411047571220287,0,0,0,0.340414059229613,0.749367365443618,0,1,1,1,1,1,1
500.31,558347.35,559158.67,1,-0.114133418548866,-0.475465992711496,-0.475433434945951,0,0,0,0.433123279334981,0.907694221348947,0,1,1,1,1,1,1
97.53,3504874.62,3504898.81,1,-0.183811402684687,-0.09270278228992,-0.0928220702874368,0,0,0,0.305316027608755,0.648012965984236,0,1,1,1,1,1,1
237.62,6603933.7,6605921.14,1,-0.159576860757115,0.309874792614702,0.30995832755099,3,1,1,0.671686067072541,1.18701886340512,1.18701886340512,1,1,1,1,1,1
36.04,1125820.99,1125839,1,-0.194448721430681,-0.401749372306344,-0.401829408765136,0,0,0,0.318605089775569,0.710391103149618,0,1,1,1,1,1,1
102.08,1018371.97,1018422.92,1,-0.183024286075575,-0.415707339799329,-0.415781288768736,0,0,0,0.319300749513902,0.713349073800828,0,1,1,1,1,1,1
12.15,334162.93,334169,1,-0.19858151611017,-0.504588257826558,-0.504656516610163,0,0,0,0.321580462244997,0.728492028543769,0,1,1,1,1,1,1
175.7,347551.16,347638.3,1,-0.170288566347487,-0.502849084410843,-0.502907038716979,0,0,0,0.322127857976457,0.729200342290142,0,1,1,1,1,1,1
1356.55,1346925.23,1349406.66,1,0.0339898177996487,-0.373027232313992,-0.372791026755611,12,1,1,0.685175740605671,1.29584922975823,1.29584922975823,1,0,1,1,1,1
1101.05,17026093.49,17027659.24,1,-0.0102098071735429,1.66374630819957,1.6635996017452,0,0,0,0.457640041834138,0.678170814480836,0,1,1,1,1,1,1
161.37,3050627.32,3050707.95,1,-0.172767551184536,-0.151710943063987,-0.151815252476285,0,0,0,0.31172123002308,0.666882313511735,0,1,1,1,1,1,1
26.25,959208.88,959222,1,-0.196142319585231,-0.423392812286696,-0.423470678773871,0,0,0,0.319209656977988,0.714165654432918,0,1,1,1,1,1,1
219.92,1690891.05,1690996.72,1,-0.16263883086289,-0.328344984544234,-0.328423148803422,0,0,0,0.316450066461937,0.697363636691762,0,1,1,1,1,1,1
519.71,297033.15,297283.24,1,-0.110777360918808,-0.509411533667153,-0.509447472464832,0,0,0,0.322197887990408,0.730069280095449,0,1,1,1,1,1,1
2433.64,6084117.19,6085294.07,1,0.220318483405813,0.242348984106661,0.242335990120078,0,0,0,0.302919560552204,0.601281418352869,0,1,1,1,1,1,1
6081.14,21924826.94,21928899.45,1,0.851309215655192,2.30010727502733,2.30020368633607,6,1,1,0.464632872886713,0.608323100662346,0.608323100662346,1,0,1,1,1,1
31.89,3171483.06,3171499,1,-0.195166640975255,-0.136011400245815,-0.136126146756649,0,0,0,0.310700269561865,0.663122381563483,0,1,1,1,1,1,1
1712.23,15851344.39,15852754.37,1,0.0955198475862036,1.51114268510266,1.51099552457272,0,0,0,0.371928892231265,0.561417176495979,0,1,1,1,1,1,1
603.27,2393159.37,2396410.86,1,-0.0963220941369687,-0.23711810893464,-0.236799497725085,0,0,1,0.846435749553444,1.63512967376278,1.63512967376278,0,1,1,1,1,1
56.38,890100.82,890128.96,1,-0.19093005069896,-0.432370167826869,-0.432444919903913,0,0,0,0.319603803286795,0.715976279512461,0,1,1,1,1,1,1
550.29,3386046.86,3386313.75,1,-0.105487245334932,-0.108138884092842,-0.108224648070388,0,0,0,0.310661325123556,0.659456099907231,0,1,1,1,1,1,1
156.71,5833434.65,5833512.99,1,-0.173573696986395,0.209784529406388,0.209633070637847,0,0,0,0.30113393446087,0.602598703693843,0,1,1,1,1,1,1
814.4,1072886.31,1074848.95,1,-0.0597981535475756,-0.408625754638091,-0.408452319031249,5,1,1,0.637235355318678,1.21830209099255,1.21830209099255,1,1,1,1,1,1
0.12,1048658.95,1048659,1,-0.200662617826129,-0.41177296531829,-0.411854035419524,0,0,0,0.318745398259939,0.711899627145158,0,1,1,1,1,1,1
58.99,3488425.51,3488455,1,-0.190478539852854,-0.0948395736973105,-0.0949578963566994,0,0,0,0.309606152865867,0.656009699086241,0,1,1,1,1,1,1
287.42,8923635.65,8923861.07,1,-0.150961826222223,0.611211411706365,0.611027029359073,0,0,0,0.304527123049127,0.558544642675997,0,1,1,1,1,1,1
529,1022298.01,1023377.04,1,-0.109170259094929,-0.415197334787686,-0.415137816322493,17,1,1,0.484011150906344,0.978767964968711,0.978767964968711,1,0,1,1,1,1
81.25,3167095.38,3167135.94,1,-0.186627723211354,-0.136581373753341,-0.136692848590942,0,0,0,0.310922178869628,0.663579964629491,0,1,1,1,1,1,1
385.88,7228462.07,7228654.74,1,-0.13392896878637,0.391003002875777,0.390842907042347,0,0,0,0.296841843257843,0.572046160133482,0,1,1,1,1,1,1
7780.09,62241421.83,62254270.83,1,1.14521509764425,7.53736044776397,7.53791802663194,0,0,1,0.997075192366906,2.24229938925782,2.24229938925782,0,1,1,1,1,1
673.97,1473117.02,1473447.01,1,-0.0840915129800034,-0.356634519726185,-0.356679881396327,0,0,0,0.318810999994126,0.70497650537709,0,1,1,1,1,1,1
1027.97,2872354.02,2872851.15,1,-0.022852110864505,-0.17486920850249,-0.174916418813991,0,0,0,0.313175473003749,0.672184319308997,0,1,1,1,1,1,1
847.01,1431042,1431694.07,1,-0.0541568628611733,-0.362100197881525,-0.362103017380041,0,0,0,0.364227626121263,0.783101635518506,0,1,1,1,1,1,1
77.23,1371266.89,1371748.27,1,-0.187323153709954,-0.369865173702334,-0.369889157111818,0,0,0,0.403293258791686,0.847584911711351,0,1,1,1,1,1,1
407.67,2801549.17,2801745.29,1,-0.130159458695702,-0.184066982429564,-0.18415209773909,0,0,0,0.312375509259166,0.672042071812939,0,1,1,1,1,1,1
0.01,81087,81087,1,-0.200681647018877,-0.537463621456648,-0.537528407811845,0,0,0,0.322514317918961,0.734243725330998,0,1,1,1,1,1,1
323.79,881339.11,881500.74,1,-0.144670083129171,-0.433508341663754,-0.433565607701165,0,0,0,0.320787150013091,0.718144102587303,0,1,1,1,1,1,1
5883.76,1404377.13,1407314.33,1,0.817163924159268,-0.365564048819064,-0.365269612241806,0,0,0,0.343060282436937,0.746950278458144,0,1,1,1,1,1,1
242.63,2189339.69,2189460.04,1,-0.158710167523786,-0.263594929922588,-0.263679579434329,0,0,0,0.315228019019791,0.687096641189441,0,1,1,1,1,1,1
177.4,284997.31,285084.31,1,-0.169994478823204,-0.510975027345092,-0.51103194666583,0,0,0,0.322198065928388,0.730339057515721,0,1,1,1,1,1,1
2196.29,7220090.86,7221180.39,1,0.179258675236001,0.389915556223803,0.389872091180281,0,0,0,0.303164113929661,0.58332820672581,0,1,1,1,1,1,1
1315.12,4196083.95,4196971.65,1,0.0268227318401993,-0.0029125044540911,-0.00293127165253295,0,0,0,0.355346412448139,0.723319740609396,0,1,1,1,1,1,1
2045.05,3274018.98,3275103.84,1,0.153095265134453,-0.122691659979936,-0.122669294714831,0,0,0,0.330660042032573,0.696142595652816,0,1,1,1,1,1,1
395.03,5879801.49,5879998.04,1,-0.13234608593508,0.215807728552107,0.21567084300453,0,0,0,0.301816075059844,0.603035516616615,0,1,1,1,1,1,1
218.14,2124871.94,2125935.49,1,-0.162946757800081,-0.271969494519323,-0.271930549855915,2,1,1,0.50688275210128,0.99599773860632,0.99599773860632,1,1,1,1,1,1
29,2215941.51,2215955.99,1,-0.195666589766537,-0.260139269379437,-0.260238117830243,0,0,0,0.314355742061225,0.685161080050079,0,1,1,1,1,1,1
384.3,656168.86,656360.2,1,-0.134202297191293,-0.462758669213388,-0.462808285315408,0,0,0,0.321834730269197,0.72362872957433,0,1,1,1,1,1,1
28.42,6664210.17,6664266.99,1,-0.195766925510116,0.317704896685003,0.3175366556552,0,0,0,0.30500659807026,0.596160965171634,0,1,1,1,1,1,1
308.16,952013.43,953062.34,1,-0.147373958425965,-0.424327523996466,-0.424270734381774,0,0,1,0.50005753273817,1.00456263878527,1.00456263878527,0,1,1,1,1,1
0.8,82874.61,82875,1,-0.200544982816416,-0.537231405264539,-0.537296171060639,0,0,0,0.322509940895445,0.734206846926099,0,1,1,1,1,1,1
74.72,3157225.65,3160304.6,1,-0.187757365289925,-0.137863482892211,-0.137580146246412,7,1,1,0.85315044812535,1.64299744649657,1.64299744649657,1,0,1,1,1,1
31.88,248873.04,248881,1,-0.195168370901869,-0.51566768425688,-0.515734261597199,0,0,0,0.32054028026895,0.728044186497073,0,1,1,1,1,1,1
1768.58,21626234.72,21627086.56,1,0.105267984052894,2.26131920138629,2.26100231886092,0,0,0,0.246267151752438,0.239731299292544,0,1,1,1,1,1,1
73.98,132464.02,132500.85,1,-0.187885379859319,-0.530789584084818,-0.530850451720698,0,0,0,0.322615179181474,0.733570253183188,0,1,1,1,1,1,1
85.33,390338.34,390380.95,1,-0.185921913153074,-0.49729089441938,-0.497355352937384,0,0,0,0.321678176807985,0.727735544132202,0,1,1,1,1,1,1
920.13,15326564.94,15327627.12,1,-0.0415076394637574,1.4429721749939,1.44278867529447,0,0,0,0.379844836351332,0.583042149219182,0,1,1,1,1,1,1
1318.3,7481966.36,7482756.38,1,0.0273728485032707,0.423934011824506,0.423847235537652,0,0,0,0.323506245897011,0.615506545117569,0,1,1,1,1,1,1
219.44,22709.29,22818.51,1,-0.162721867340335,-0.545047070598342,-0.545096687909861,0,0,0,0.323631556219053,0.737102066698753,0,1,1,1,1,1,1
455.21,914636.4,914854.93,1,-0.121935387575445,-0.429182918393961,-0.429233354499435,0,0,0,0.319630616053984,0.715538849758559,0,1,1,1,1,1,1
178.12,2555770.95,2555859.98,1,-0.169869924107037,-0.215994350452498,-0.216089237316033,0,0,0,0.313700938099635,0.678445114341685,0,1,1,1,1,1,1
40.99,599584.51,599604.97,1,-0.193592407757032,-0.470109155219791,-0.470180013631473,0,0,0,0.320668737751196,0.722572655512522,0,1,1,1,1,1,1
44.98,145913.52,145936,1,-0.192902167038273,-0.529042451502344,-0.529105409445553,0,0,0,0.322460774670582,0.733087306567541,0,1,1,1,1,1,1
1211.24,10396032.2,10396334.61,1,0.00885225417986606,0.802480379833598,0.802281207863411,0,0,0,0.239273536095801,0.407650879516723,0,1,1,1,1,1,1
203.49,14240324.26,14240425.65,1,-0.16548110028876,1.30186607555254,1.30157607054127,0,0,0,0.270605406463944,0.408711957782089,0,1,1,1,1,1,1
892.48,1173517.77,1173961.68,1,-0.0462908865498973,-0.395553409748845,-0.395578930654115,0,0,0,0.321801864391336,0.715059398091171,0,1,1,1,1,1,1
4.44,456096.79,456099,1,-0.199915289529126,-0.488748663810957,-0.488819476859327,0,0,0,0.321069759582645,0.725616037589361,0,1,1,1,1,1,1
93.35,893636.32,893815.95,1,-0.184534512009101,-0.431910895196263,-0.431966030318159,0,0,0,0.344531685209703,0.758995957156685,0,1,1,1,1,1,1
278.14,1143927.94,1144065.2,1,-0.152567198119488,-0.399397222240228,-0.399462074606957,0,0,0,0.319280121646305,0.711235608375432,0,1,1,1,1,1,1
1219.9,7591274.06,7591882.7,1,0.0103503706270983,0.438133427727349,0.438021252331734,0,0,0,0.298864049774423,0.56967925836625,0,1,1,1,1,1,1
1106.55,16424340.73,16424884.9,1,-0.00925834753615519,1.58557672170271,1.58530745720847,0,0,0,0.265121852689113,0.362332655616683,0,1,1,1,1,1,1
89.32,497147.35,497191.99,1,-0.185231672434314,-0.483416066249353,-0.483482059356574,0,0,0,0.321285777504093,0.725310721256619,0,1,1,1,1,1,1
122.4,3360374.81,3360435.99,1,-0.179509075197081,-0.111473764572703,-0.111585815246494,0,0,0,0.310370144639679,0.659444321715057,0,1,1,1,1,1,1
960.6,1109223.71,1109687.45,1,-0.0345066264591975,-0.403905411465305,-0.40392727425671,0,0,0,0.319750747668238,0.712481162045719,0,1,1,1,1,1,1
118.31,3452238.85,3452298,1,-0.180216615181975,-0.0995403352673991,-0.0996541962523032,0,0,0,0.310003509167354,0.657296691149782,0,1,1,1,1,1,1
28.42,204011.8,204642.8,1,-0.195766925510116,-0.521495301201315,-0.521480198871909,0,0,0,0.443816037296906,0.930194072833274,0,1,1,1,1,1,1
452.1,3145535.96,3145760.65,1,-0.122473394752223,-0.139382010590491,-0.139469206480023,0,0,0,0.312396011207543,0.666482687717632,0,1,1,1,1,1,1
